gʷəl xʷiʔ kʷi stab suʔəɬəds.,(As if) they had nothing to eat.,
cəxʷuʔəɬəd tə cədiɬ dsqəlalitut cəxʷuʔəɬəd.,"My spirit power is how I eat, how I eat.",
ʔəɬtub čəd,fed me,
gʷəl qa ʔaciɬtalbixʷ kʷi ɬuʔəɬtub.,And a lot of people will be fed.,
bəkʼʷ ʔəsqʷib tiʔəʔ sʔəɬtubs,Everything they fed her had been prepared.,
čaydi sʔəɬəd,Chinese food,
ɬəsuʔəɬəd čəxʷ ʔə kʷi ʔiɬlaq ʔaciɬtalbixʷ,You will be food for later generations.,
xʷiʔ gʷəsuləkʼʷəds əlgʷəʔ tiʔəʔ sʔəɬəds ʔal kʷi ʔəsqʼʷəl.,They do not eat food that is cooked.,
xʷiʔ gʷəsuʔəɬəds əlgʷəʔ ʔə kʷi gʷasqʼʷəl.,They would not eat what was cooked.,
sʔəɬəds əlgʷəʔ,for their food,
xʷiʔ gʷəsʔəɬəd.,There was no food.,
cugʷəxʷ suʔəɬəds əlgʷəʔ ʔi kʷədiʔ tulqʷ.,That was their only food (that) and mussels.,
ʔux̌ʷcəb ʔə tiʔiɬ stubš tsiʔiɬ sɬadəyʔ dxʷʔal kʷi gʷəsʔəɬdiluɬs əlgʷəʔ.,The man went after the woman to take her to lunch.,
ckʼʷaqid ʔuʔəɬdiluɬbitubuɬ.,He always (comes and wants to) eat off us.,
ƛ'uʔəɬbid ʔə tiʔiɬ cədiɬ ƛ'əsuʔəɬəds əlgʷəʔ ƛ'ux̌əɬ ti gʷəsʔax̌ʷuʔ x̌əɬ ti c̕ubc̕ub.,"That which they used to eat was sort of like clams, sort of like barnacles that they would use for food.",
ʔuʔəɬadəp čəd.,I gave a feast.,
x̌ʷulʼ ʔiɬʔəɬəd ʔə kʷədiʔ biac ʔə kʷədiʔ ʔudawʼ.,They just ate the meat (and) tallow.,
diɬ dsʔiɬʔəɬəd tə dsqəlalitut.,That which is my food is my spirit power.,
x̌ʷulʼ čəxʷ ʔiɬʔəɬəd.,You just go eat (without me).,
gʷəl ɬuʔəɬədalikʷ ʔal kʷi čəx̌gʷas sɬax̌.,"And a feast is being given at night, at midnight.",
xʷiʔ ləgʷədəxʷuʔiʔɬəds.,There is not even a little for eating.,
ʔa ləcuʔiʔɬəd tsiʔəʔ.,She was there nibbling at this.,
ləcuʔiʔɬadəb ʔə tiʔəʔ sqʼʷəlaɬəd ʔə tiʔiɬ ƛ'usqʼʷəls.,He was eating the berries as they ripened.,
"cədcəd ɬuqʼʷ̌əlʼqʼʷəlad ɬusʔəɬəds, ʔəɬʔəɬads əlgʷəʔ.","(These) kidneys she will cook for their food, their food.",
ʔəƛ' čəxʷ ʔal kʷi dadatu,Come in the morning.,
xʷiʔ kʷi adsʔ̌əƛ' ʔal kʷi ɬuʔɬp,Don't come too early.,
dəxʷəʔəƛ',the reason she is coming,
ƛ'ub ɬuʔəƛ',it will be good if they come,
diɬəxʷ tuʔəƛ'.,That is what came.,
siʔ liɬlilqʼaɬ ʔə tiʔiɬ addəxʷʔəƛ' ʔə tiʔiɬ sčubəs.,Right about along there where you were coming he was coming up from shore.,
ɬuʔəƛ'cbicids tiʔiɬ sx̌əɬx̌əɬtəd.,Those brothers-in-law will come after you.,
ʔəƛ'txʷ tə x̌payʔ,Bring that cedar!,
ʔəƛ'txʷ tə sduukʷ,Bring (me) the knife.,
yawʼ čəxʷ ʔu ɬuqaha ɬuʔiləɬəxʷ sqəlalitut ʔə kʷi adsuʔəƛ'ʔəƛ'txʷyid kʷi tudᶻilitubuɬ.,Sure you will have many who will sing the power song from (among) those for whom you brought (food) that scorned us.,
ƛ'alʼ bəasʔistəʔ ʔal dibəɬ ʔaləxʷ tiʔəʔ tudxʷʔəƛ'əb.,It was just the same way with us during this (just) past generation.,
ʔəƛ'ahəxʷ,Come on!,
ƛ'ahəxʷ čəxʷ ʔiʔɬəd,Come on! Eat a little!,
ʔəƛ'axʷ ɬuqʷuʔqʷaʔ čəɬ ʔə kʷi kukpi,Let's have some coffee.,
ʔəƛ'acutəxʷ ʔal tiʔiɬ bədaʔs.,She brought herself to her son.,
...čɬa ʔəsx̌ix̌iʔdubutəxʷ gʷəʔəƛ'əɬi,...and we are ashamed to (have to) come,
ʔəƛ'ačiʔlb ʔə tə ƛ'aɬəb.,Pass me the salt.,
ʔuʔəyʼdubuɬ čəɬ ʔal tiʔəʔ ʔəƛ'ax̌ad.,You have found us on this side.,
ɬuʔəƛ'əladiʔəs,when he comes (close enough) to be heard,
ʔiʔƛ'qs ʔə tə sč'ətqs,a bit on this side of the point,
xʷulʼ čəɬ ƛ'ələʔəxʷsʔəqʼʷdub,We simply use to be opened (invaded),
tiʔəʔ dəč'uʔ sy̌əyəhub qʼiqʼxʷuʔ tiʔəʔ ʔuʔilid čəd ʔ səɬax̌il yəx̌i čəd ʔ̌əsʔi tə dəxxʷxʷiʔs gʷədsʔilid kʷi ʔəsuʔux̌ʷ sy̌əyəhub.,This one story is a short one I have told this evening because I am ill (indisposed) which is why I haven't told a longer story.,
ʔətaxʷ čəxʷ ʔu bəkʼʷ adkʷədigʷs.,Do you have all your tackle^gear?,
ɬuʔətus čəxʷ tiʔiɬ adʔiišəd.,You will challenge your people.,
dxʷʔət'əb č'ƛ'aʔ,agate,
tulʼ lil tiʔiɬ qiʔukʼʷətx̌ ʔəwʼtus ʔə ti swədəbš.,The West Coast Indians opposing the Swinomish were from far away.,
ɬuʔəx̌id,what is going to happen to,
ʔəx̌id kʷa,perhaps,
ʔəx̌id la,perhaps,
ʔəx̌idəxʷ,what is the matter with,
stab kʷi gʷəƛ'usʔəx̌id čəɬ.,What could we do?,
gʷəl ʔəx̌id,"so now what?, Is (all this primping) going to get him anywhere? (This rhetorical question is a bit of ironic humor.)",
dəxʷʔəx̌idləp tiʔəʔ ʔəsqʷat buʔqʷ.,what are you folks (going to) do with these fallen ducks?,
ʔuʔəx̌id əwʼə čəxʷ.,What are you up to?,
diɬ čəd ʔuʔəx̌id,why is it that I must,
ʔabilʼəxʷ əlgʷəʔ gʷuʔəx̌id.,Whenever they do something.,
ʔuʔəx̌id ƛ'uɬčil ʔu tiʔiɬ adʔalalš.,Did your brothers arrive?,
diɬəxʷ sʔəx̌ids,why is it (that),
ʔəsʔəx̌id čəxʷ,How are you?,
"hay, kʷaʔdəxʷ tiʔiɬ xʷuʔələʔ ʔəsʔəx̌id təsəsqʼʷəlbs sʔuladxʷ.",Then he left perhaps a certain (little) amount of his roast salmon.,
x̌ʷulʼ ʔəsʔəx̌id kʷi səʔas.,But (it is not known for how) long it was there.,
xʷuʔələʔ ʔəsʔəx̌id cəlac sləx̌il,maybe it was for five days,
xʷuʔələʔ ʔəsʔəx̌id kʷi sgʷəšəbads.,For how long perhaps will he disappear?,
xʷiʔ ləsʔəx̌id,almost,
bəkʼʷ ʔəsʔəx̌id haʔɬ šuɬ suc̕əlqʷcuts tiʔəʔ sƛ'alabacs səshuys.,In every way the very beautiful garment (he wore) was made to sparkle.,
bəkʼʷ ʔəsʔəx̌idəb.,It was all different ways.,
bəkʼʷ ʔəsʔəx̌id səhuys tiʔəʔ wəqʼəb.,This box was doing everything.,
diɬ kʷi gʷəsʔas kʷi ləʔəx̌id.,(They did that) in case something might happen.,
...xʷiʔ ləʔəx̌idtub.,...nothing (will) happen to you folks,
dəxʷʔəx̌idtxʷləp tiʔəʔ ʔəsqʷat buʔqʷ,What are you folks going to do with these fallen waterfowl?,
ɬuasʔəx̌idtxʷ kʷədiʔ ʔulub ɬuʔəƛ'txʷ.,How is he going to manage to bring ten?,
ɬələsʔəx̌idtxʷ kʷədiʔ kʷagʷičəd.,What is he going to do that elk?,
xʷiʔ gʷadsʔəx̌ix̌dtubš,You aren't going to do anything with me,
bələcuʔəx̌ix̌txʷyidəxʷ čəxʷ ti adč'abiqʷ.,What are you doing with your great-grandson's (tallow hoop)?,
ʔuʔəx̌ix̌əd čələp hawʼəʔ.,"What are you folks doing, anyhow?",
ʔuʔəyʼdxʷ čəd,I found something.,
ʔuʔ̌əyʼdxʷ uʔxʷ čəxʷ ʔu kʷi ʔalʔal,Have you found a house yet?,
tuʔəyʼdubš čəxʷ,You found me.,
tuʔəyʼdubicid čəd ʔal ti adsəsx̌ʷilʼ,I found you when you were lost.,
xʷiʔ ʔu gʷadsʔəyʼdub ʔə ti ʔaciɬtalbixʷ tulʼdiʔqs.,Didn't that person from around the point find you?,
ʔəsʔəyʼdagʷələxʷ čəxʷ.,You have a visitor now.,
ləsʔ̌əyʼgʷasbid,that he had met,
čxʷa gʷəʔəyʼgʷasbid,(and) you would meet them,
ʔa ʔu kʷi adsʔax̌ʷuʔ.,Do you have any clams?,
ʔi. ʔa ti dsʔax̌ʷuʔ.,Yes. I have some clams.,
ʔi siʔab ʔə tə ʔabyic ʔə tə talə,"Thank you, Sir, for the money.",
tuɬčisəb čəɬ ʔə tiʔəʔ stubš ʔi tsiʔiɬ čəgʷas ʔi tiʔiɬ bədbədaʔs,A man and (his) wife and their children came to us.,
tušudxʷ čəɬ ʔi mali,"We saw it and Mary (i.e., Mary and I saw it).",
ʔaʔ tiʔəʔ ʔi t'əqxʷ ʔi tiʔəʔ suqʼʷaʔs.,There was Beaver and his younger brother.,
ɬalil tiʔiɬ ʔi kiyuuqs,Those seagulls went into shore.,
ʔəsqʼʷəl ʔi tiʔəʔ cədiɬ tulʼčaʔkʷ sup̕qs.,It was cooked including hair seal from the sea.,
diɬ sxʷiʔxʷiʔs əlgʷəʔ ʔi tiʔiɬ qʷsyuʔ.,Porpoise too is what they hunt.,
tuʔiʔabilʼəxʷ.,They (received) abundance (became wealthy).,
tsi siʔab,"noblelady, madam, wife of a siʔab",
siʔab stubš,honored man,
hay čəd kʷədadəxʷ tiʔəʔ dsgʷahahəxʷ čəda ʔilid dxʷʔal gʷədəxʷəsx̌altubs ʔal tiʔəʔ siʔsiʔab,Then I sang a song of my own so that it could be recorded by these people.,
ləʔibəš čəd,I'm walking (right now).,
ʔalc̕uʔibəš čəd,I have to walk all the time.,
didiʔɬ čəd ləʔibəš,I'm still walking.,
"ʔuʔibəštub čəd ʔə ti dbad, sbiaw.","I was forced to journey by my father, Coyote.",
gʷəl lil kʷi ƛ'usʔibəštxʷs tsiʔəʔ kiaʔs.,And she took her grandmother a long ways.,
ɬuʔibəššəd čəɬ,We are going on foot.,
ʔux̌txʷəxʷ ti sqʷəbayʔ dxʷšalbixʷ čəxʷa ʔiʔibəštxʷ.,Take the dog outside and walk it a bit.,
tux̌ʷ čəd ʔuʔibibəš,I'm just going for a walk.,
gʷəl ləkʼiɬid tiʔəʔ qʼčics tiʔəʔ ʔiɬʔičəd.,And she hung up his bow (and) quiver on a peg.,
"cickʼʷəxʷ ʔudxʷʔidawligʷəd dxʷʔal tsiʔiɬ čəgʷass, x̌ʷuʔx̌ʷəyʔ.","He was very worried about his wife, Little Diver.",
xʷiʔaxʷ gʷəsčaləxʷ gʷəbəsʔidigʷatsəxʷ.,They never said anything anymore.,
x̌əɬ tiəxʷ xʷuʔələʔ gʷələliʔluud əlgʷəʔ kʷi gʷəsuʔidigʷat ʔə tiʔəʔ qʷiqʷqʷistayʼbixʷ.,They can sort of understand a little of what the dwarfs say.,
xʷiʔ gʷadsuʔidigʷat.,Don't you say anything.,
ʔuʔidigʷat čəxʷ,What did you say?,
ʔəsʔidigʷat kʷi adx̌əč,"What do you think of it (e.g., a plan to do something)?",
ʔinigʷa tiʔəʔ niʔəʔ.,What did this (one) say?,
ʔidigʷat tiʔəʔ diʔəʔ.,What is this one saying?,
ʔəsʔidigʷat ti syəcəb ʔal tiʔiɬ sx̌al,What is expressed in the paper?,
tux̌ʷ xʷiʔ gʷəsʔidigʷaac.,But she did not say anything to him.,
xʷiʔ kʷi ɬuadsʔidigʷaac tsiʔiɬ adskʼʷuy ɬukʷədatəbəs tiʔiɬ adbədaʔ.,Don't say anything to your mother when she takes your son.,
lədᶻəkʼʷ səxʷʔigʷəɬ,escalator,
ʔuʔihəl čəd.,I stink.,
ʔuʔiʔihəlqsšəd čəxʷ,Your toes stink.,
ʔiləxʷ tə sʔ̌əɬəd,They began to eat.,
ʔiləxʷ tə stəlawil,They began to run.,
huy ʔiləxʷ tiʔəʔ sx̌ilix̌.,Then the battle started.,
ʔəsčal tiʔiɬ adəxʷʔila,How did you get hurt?,
ʔəsʔil,leaning on something,
ʔəsʔilicut,leaning against something,
ʔilabac ʔə t'at'agʷt,just before noon SSP StCh],
ʔilax̌ad tiʔəʔ swatixʷtəd,ends of the earth,
huy kʼʷɬaxʷ tiʔiɬ stuligʷəd tulʼʔal tiʔəʔ xʷʔilax̌ad ʔə tiʔiɬ č'ətx̌.,Then the blood poured out from Kingfisher's sides.,
ʔal tiʔiɬ ʔilayʼstaq ʔə tiʔiɬ hud.,by the fireplace,
sʔilqs ʔə ti sčəbidac,top of the fir tree,
ʔilqs ʔə ti tibu,end of the table,
ʔiləxʷ čəxʷ,You sing!,
dəgʷitxʷ kʷi ʔuʔil,You sing!,
ləʔilid tiʔəʔ dxʷləšucid ʔə kʷi haʔɬ gʷəyayusbidəs təɬ,They can speak Lushootseed well if they truly work at it.,
xʷiʔaxʷ kʷi bəadsuʔilid tiʔiɬ ʔəscut.,Don't repeat that which (you are) say(ing).,
ƛ'alʼ ʔu gʷəʔilitub ʔu ʔə kʷi sɬadəyʔ tiʔəʔ tubšadad.,Would women also sing the warrior's category of power?,
yawʼ čəxʷ ʔu ɬuqaha ɬuʔiləɬəxʷ sqəlalitut ʔə kʷi adsuʔəƛ'ʔəƛ'txʷyid kʷi tudᶻilitubuɬ.,Sure you will have many who will sing the power song from (among) those for whom you brought (food) that scorned us.,
ʔilalikʷ dxʷʔal kʷi dxʷləšucid,Translate into Lushootseed.,
ʔiɬkʷaalq ʔaciɬtalbixʷ,other (additional) people,
ʔiɬlaq ʔaciɬtalbixʷ,later generations,
x̌ʷulʼ čəxʷ ʔiɬʔəɬəd.,You just go ahead and eat (without me).,
ʔiɬhudičup čxʷa ʔuʔəɬəd.,Lay a fire (which I won't be there to enjoy) and eat.,
ʔiɬdᶻixʷəxʷ ʔiɬhaʔɬ,She was prettier yet.,
ʔiɬdᶻixʷ čəxʷ ʔəslax̌ədxʷ,You remember better (than I).,
ʔiɬhaʔɬ tulʼʔal kʷi xʷiʔ,(It is) better than nothing.,
ʔəshikʷ sʔiƛ'ub dxʷʔal tiʔəʔ səsaʔliʔ ɬudəkʷ.,It is big enough for these two people; they will (fit) inside.,
put ʔiƛ'ub dxʷʔal cədiɬ.,It was exactly right for him (fit him).,
sʔiƛ'ub sučəbčəbaʔs əlgʷəʔ.,It was right for them to backpack from.,
x̌ʷulʼəxʷ ʔəsʔistəʔ,only this kind,
ʔəsʔistəʔ,do so,
ʔəsʔistəhəxʷ kʷi səhuyləp,This is the way you folks will act.,
x̌ʷulʼ ʔəsʔistəʔ,That's just how it was.,
ʔəsʔistəʔ,Thus it was.,
huýud ɬi ʔəsʔistəʔ.,You folks do it like that.,
ʔəsʔistəʔ kʷi tədəxʷʔuʔlabs.,This is the way they recalled (their adventure).,
ʔəsʔistəʔ tiʔiɬ tədəxʷsaʔil ʔə tsiʔəʔ sɬadəyʔ.,This is the way it was where this woman became bad.,
x̌ʷulʼ ʔəsʔistəʔ kʷədiʔ səsqʷattxʷyiti.,Only (stuff) like that was laid (out) for him.,
ƛ'ub ʔəsʔistəʔ.,So be it.,
ƛ'alʼ bəasʔistəʔ,also the same,
ƛ'alʼ bəasʔistəʔ ʔal dibəɬ,It was just the same way with us.,
ƛ'alʼ bəasʔistəʔ kʷədiʔ shuys.,The same thing happened again.,
bəpələd tiʔəʔ ƛ'alʼ bəasʔistəʔ,Again he flushed out the same (number).,
ƛ'alʼ bəasʔistəʔ ʔə ti ʔuqʼʷəx̌ʷəd əlgʷəʔ.,It is just the same (number) as they have butchered before.,
kʷi xʷiʔəs kʷi ɬədəxʷəsʔistəʔs,it should not be that way,
"tiʔəʔ ʔistab, ʔistab",There was this kind (and this) kind.,
ɬuʔistab,doing (something) like that,
"hay, x̌ʷulʼ ʔuʔisʔistab.",That is just what he was doing.,
ʔuʔišil ti sʔuladxʷ ʔal tiʔəʔ gʷədalgʷiɬ,The salmon swam under the canoe.,
ƛ'ugʷadil gʷəl bəʔišil dxʷqʼixʷ,They jump and they swim upstream.,
ʔuʔišɬ čəd ʔə tə qʼilʼbid,I paddle the canoe.,
miʔmad kʷi sʔišɬs əlgʷəʔ,They barely paddled.,
ʔuʔišɬš čəd,I paddled it.,
ʔuhilitəb čəd ɬəʔišɬšəd,I was told to paddle it (so they could see how good I was).,
ʔuʔišɬtub tə qʼilʼbid,They paddled the (racing) canoe.,
ʔitutəxʷ,Go to sleep.,
ʔəsʔitut,He's asleep.,
ʔəxʷʔitutəb čəd,I'm sleepy.,
x̌ʷulʼəxʷ dᶻəɬ xʷiʔ gʷədsəxʷsʔitutəb,I wish I weren't so sleepy.,
dᶻəgʷa dxʷsʔitut,a great one for sleeping,
ʔuqəlqəlalitut čəd,I had a dream.,
hikʷ čəd ʔusəsaʔalitut tuɬax̌,I had a real bad dream last night.,
ʔuʔiub čəd,I cried.,
ʔuʔiubəxʷ,She cried.,
ʔuʔiub čəɬ bəkʼʷ sɬax̌il,We cried all night.,
ʔuʔiubid hawʼəʔ tilʼ tiʔəʔ bads,He is crying because his father is out of sight.,
ɬudəxʷʔiwədəxʷ əlgʷəʔ,they tried to decide,
ʔiwəɬ ʔudəgʷabac tiʔiɬ tudsqʼilagʷil ʔal tiʔiɬ qʼilʼbid.,However it was in the middle that I got on board the canoe.,
ʔəsʔix̌ tə ƛ'əlayʔ,The canoe is scratched.,
ʔuʔix̌ədub dᶻəɬ tə ƛ'əlayʔ,Somebody must have scratched the canoe.,
ʔuʔix̌ʷ čəd,I was thrown things (gifts) for helping in the power song.,
ʔuʔix̌ʷ,throwing blankets or money,
ʔa kʷədiʔ x̌ʷulʼ ƛ'ələʔix̌ʷid.,There were (parts) she would simply throw away.,
ʔix̌ʷic ʔə tiʔiɬ t'abiɬəd,Throw the rope to me.,
ʔuʔix̌ʷədxʷ čəd tiʔiɬ,I threw it away without thinking.,
xʷuʔələʔ čəd ʔuʔix̌ʷədxʷ tilʼ tiʔiɬ,I must have thrown it out.,
ʔix̌ʷduptəb tiʔiɬ tubəčalq.,He threw all over that which had been brought down (he scattered the parts of the carcass).,
"gʷəl huy, ʔix̌ʷičtəbəxʷ tiʔəʔ qʷiqʷqʷistayʼbixʷ ʔə tiʔəʔ diɬiɬ tiʔəʔ ƛ'əsuc̕uqʷəbs ƛ'əsuʔayʼgʷasabacəb ʔə tiʔiɬ st'uʔqʼʷ.",And then they threw (down) on these dwarfs these particular quills (from) the feathers they have exchanged on their bodies (from their molting).,
x̌ʷulʼ čəɬ ɬəsʔiʔiyəqcut,We will just keep quiet.,
sʔm hmm.,Peeyoo!,
tux̌ʷ čəxʷ ɬugʷəʔuʔəd čəda ɬukʷaʔəd tiʔəʔ adsƛ'alalic̕aʔ.,Only when you agree will I release your clothing.,
"ʔal ʔalʔal tiʔəʔ bədaʔs dxʷsxʷiʔxʷiʔigʷs, dxʷsxʷiʔxʷiʔ ʔə kʷədiʔ stab, sʔubədiʔ.","His son, one who uses hunting equipment, a hunter, was at home, a hunter of the type who hunts in the forests (as opposed to those who hunt along the shore and out on the salt water).",
"dəgʷaš tiʔəʔ ʔudawʼs, tiʔəʔ dukʷdukʷs, təbɬs.","She put her tallow, her red clay, her ochre in (her pack).",
x̌ʷulʼəxʷ ʔuʔudəgʷiǰiləxʷ ʔal tiʔiɬ ʔalʔal,She got only to the middle of the house.,
ʔal tiʔiɬ ʔudəgʷiɬ kʷi adsqʼil,You ride in the middle (of the canoe).,
liɬʔudəgʷiɬ,Someone is in the middle of the canoe.,
liɬʔudəgʷiɬ čəxʷ,You sit in the middle of the canoe.,
ʔugʷusc ʔə kʷi qqaǰətəb,Teach me Skagit.,
xʷiʔ kʷi gʷatəxʷ kʷi uʔugʷusc,No one taught me.,
ʔalc̕uʔugʷustəb tiʔiɬ,teaching him,
ʔalc̕uʔugʷusaɬ,He's teaching his child.,
ʔal sbuusəɬdat tə dsuʔugʷusaɬ tə qqaǰətəb,On Thursday I'm teaching Skagit.,
ʔuʔugʷusaɬbic čəxʷ,You taught me.,
ɬuʔugʷucid čəxʷ,You will teach.,
tiʔiɬ ʔuʔugʷucidid tiʔiɬ wiwʼsu ʔə tiʔiɬ sx̌al,he who teaches the children to write,
ləhuyudəxʷ sʔukʷukʷ tiʔəʔ dukʷibəɬ.,He was going along making fun of Changer.,
...čxʷa ləhuyuc sʔukʷukʷ,...and you make fun of me.,
ʔukʷukʷtxʷ tiʔəʔ staləɬs.,He played with his nephew.,
ʔukʷukʷbicid,make fun of you,
ʔukʷukʷbic,make fun of me,
"x̌ʷulʼəxʷ təsəxʷʔiwʼadəb ʔə kʷi tugaʔ, xʷuʔələʔ tusʔukʷukʷbids kʷədiʔ təcixʷsyəyaʔyaʔs.","That guy was just pretending, perhaps to make fun of his in-laws.",
ʔukʷukʷbitəb čəd,make fun of me,
ɬuʔuləx̌ čəd ʔə kʷi sʔax̌ʷuʔ,I'm on my way to gather clams.,
ɬuʔuləx̌ čəd ʔə kʷi sʔax̌ʷuʔ,I should gather clams.,
"ləskʷədad čələp tiʔiɬ sʔuləx̌, səsʔuləx̌ləp.",You folks take that dentalium that you have gathered.,
tux̌ʷ əlgʷəʔ p̕aƛ'aƛ' səsʔuləx̌s.,They just casually collected them.,
huy ʔuləx̌ədəxʷ.,Then he got them.,
gʷasʔuləx̌tubuɬ kʷədaʔ,if they would consider taking us,
ɬuʔuləx̌atubuɬ čələp,you folks make use of us,
ƛ'uʔux̌ʷ čəd čəda ƛ'uʔuləx̌əd tiʔəʔ č'itulbixʷ ʔal tiʔəʔ diʔəʔ sbadil,I go and gather this grass at the mountain.,
xʷiʔ kʷi gʷat gʷəsʔuləx̌yitubuɬ.,"(There would be) no one to gather things (i.e., edibles and other important items) for us.",
ʔuləx̌əxʷ əlgʷəʔ ʔə tiʔəʔ cədiɬ sdukʷdukʷ ʔəspukʷpukʷəb tiʔiɬ cədiɬ ʔucutcuttəb sʔuləx̌.,They gathered these strange things that were in piles which were called dentalium.,
"ʔuʔulud tiʔəʔ bədaʔs, biʔbədaʔs .","(She) sang a lullaby to her offspring, her little baby.",
gʷəl ʔuʔuludəxʷ tiʔəʔ bədaʔs.,And she lullabied her offspring.,
ʔulub ʔi kʷi dəč'uʔ,eleven,
ʔulubilc ʔi kʷi dəč'uʔ,eleven dollars,
bələʔuluɬ,They are travelling some more (by canoe).,
tuʔululaacəb čəd ʔə tə dšəbad,My enemy pursued me by canoe.,
ƛ'uasluutəb ʔə tiʔəʔ suʔululuɬ ʔə tiʔəʔ bəkʼʷ gʷat ʔal kʷi səɬax̌ils.,They are heard by everyone as they paddle about in the evening.,
ʔəslalab čəd ʔə ti ʔupups.,I watched the ball game.,
ʔuʔup̕ čəd,I sat on his lap (without the intention of either of us).,
ʔuʔup̕ud tiʔiɬ ʔibac,She put her grandson on her lap.,
ʔuʔup̕ucid čəd,I'll put you on my lap.,
ʔəsʔup̕ud čəd,I'm holding (this child) on my lap.,
ʔuʔup̕utəb ʔə tiʔiɬ scapaʔ tiʔiɬ ʔibac,The grandfather put the grandchild on his lap.,
ʔəsʔup̕utəgʷəl hawʼəʔ tiʔiʔəʔ,He put her on his lap.,
ʔuʔup̕txʷ čəd,I sat her on his lap.,
ʔuʔup̕tubš,They brought the baby to me; He made me hold her on my lap.,
ʔəsp̕up̕bid čəd tiʔiɬ,I'm sitting on his lap.,
hiwil. ʔup̕bid tiʔiɬ,Go sit on his lap.,
"ʔəsčal, stab kʷi gʷəkʷəddxʷ, kʷi gʷəʔux̌ʷ, gʷəkʷatač, gʷəʔux̌ʷ, gʷəʔuqʼʷutəb tulʼʔal dəxʷʔas.","How can anyone get her, go and climb up, and go and get her off from where she is?",
ʔuqʼʷucidcid čəd,I opened the door on you; I opened the door and there you were.,
xʷiʔ ləbuʔqʷ tiʔəʔ sbəqʼʷaʔ yəx̌i xʷiʔ gʷəƛ'suʔusils,A heron is not (classed as) a buʔqʷ because it does not dive.,
ʔušəbic,Pity me; help me.,
sʔušəbitəbs,out of pity for him,
ʔušəbabdx čəd,I'm poor.,
dibəɬ sʔušəbabdxʷ ʔal ti swatixʷtəd,We poor ones on earth.,
ʔəsʔušəbabdxʷil,in difficulty,
ʔuʔušəbabdxʷil,in trouble,
ləsʔušəbabdxʷil,become pitiful,
ləʔušəbtədabut čəd dxʷʔal dəgʷi,I am asking help of you.,
ʔux̌ʷ čəd ɬubəqʼʷic̕aʔ ʔə kʷi hud,I'm going (out) to pack wood on the shoulder.,
ʔəsx̌əc čəd gʷəʔux̌ʷəd,I'm afraid to go.,
put ləʔəx̌id ləʔux̌ʷəs,How wonderfully they would go!,
tuʔux̌ʷcəxʷ,He went after them.,
gʷəʔux̌ʷc čəd gʷədxʷťəsəxʷ c̕əladiʔd,I'll go over there and hit him in the side of the head.,
ʔuʔux̌ʷcəb,He went after him.,
ʔuʔux̌ʷcəb ti dbədaʔ,They went to get my son.,
ʔux̌ʷcəbəxʷ,Go get it!,
xʷiʔ xʷuʔələʔ gʷədsʔux̌ʷdubut,It is doubtful that I can go.,
ɬuʔux̌ʷtxʷəxʷ tiʔəʔ,He is going to take this now.,
